
   INFO  Server running on [http://127.0.0.1:8000].  

  Press Ctrl+C to stop the server
  2026-05-13 15:19:39 /storage/54/conversions/kit-kat-shake-thumb.jpg .................................... ~ 512.03ms
  2026-05-13 15:19:39 /storage/35/conversions/slide-1-cover.jpg .......................................... ~ 511.86ms
  2026-05-13 15:19:39 /storage/34/conversions/slide-0-cover.jpg ................................................ ~ 1s
  2026-05-13 15:19:40 /storage/31/kahumbo-logo-(1).png ..................................................... ~ 0.15ms
  2026-05-13 15:27:37 / .................................................................................. ~ 502.99ms
  2026-05-13 15:27:41 /home ................................................................................ ~ 0.38ms
  2026-05-13 15:27:41 /themes/default/fonts/fontawesome/fontawesome.css .................................. ~ 510.28ms
  2026-05-13 15:27:41 /themes/default/fonts/lab/lab.css .................................................. ~ 507.81ms
  2026-05-13 15:27:41 /themes/default/fonts/typography/public/public.css ................................. ~ 510.66ms
  2026-05-13 15:27:41 /themes/default/fonts/typography/rubik/rubik.css ..................................... ~ 7.52ms
  2026-05-13 15:27:41 /themes/default/css/custom.css ....................................................... ~ 6.94ms
  2026-05-13 15:27:41 /build/assets/app-D_UhiCV7.css ...................................................... ~ 10.03ms
  2026-05-13 15:27:41 /build/assets/app-CpvByPl6.css ....................................................... ~ 9.96ms
  2026-05-13 15:27:41 /themes/default/js/drawer.js ......................................................... ~ 9.30ms
  2026-05-13 15:27:41 /themes/default/js/modal.js .......................................................... ~ 9.19ms
  2026-05-13 15:27:41 /themes/default/js/customScript.js ................................................... ~ 6.25ms
  2026-05-13 15:27:41 /themes/default/js/tabs.js ........................................................... ~ 8.80ms
  2026-05-13 15:27:41 /themes/default/js/dropdown.js ....................................................... ~ 9.13ms
  2026-05-13 15:27:41 /themes/default/fonts/typography/rubik/Rubik-Regular.ttf ............................. ~ 0.21ms
  2026-05-13 15:27:41 /build/assets/app-De8uei0J.js ....................................................... ~ 27.43ms
  2026-05-13 15:27:41 /api/frontend/setting ................................................................ ~ 0.25ms
  2026-05-13 15:27:42 /api/frontend/setting .............................................................. ~ 505.92ms
  2026-05-13 15:27:42 /api/frontend/item-category .............................................................. ~ 1s
  2026-05-13 15:27:42 /build/assets/ItemComponent-C5fbfu7N.css ........................................... ~ 514.64ms
  2026-05-13 15:27:43 /themes/default/fonts/typography/rubik/Rubik-Medium.ttf .............................. ~ 2.50ms
  2026-05-13 15:27:43 /themes/default/fonts/lab/lab.woff2?1740891535263 .................................... ~ 4.07ms
  2026-05-13 15:27:43 /themes/default/fonts/fontawesome/fa-regular-400.woff2 ............................... ~ 5.97ms
  2026-05-13 15:27:43 /api/frontend/page ................................................................. ~ 512.01ms
  2026-05-13 15:27:43 /themes/default/fonts/typography/rubik/Rubik-SemiBold.ttf .......................... ~ 521.98ms
  2026-05-13 15:27:43 /themes/default/fonts/fontawesome/fa-solid-900.woff2 ............................... ~ 522.20ms
  2026-05-13 15:27:43 /themes/default/fonts/fontawesome/fa-brands-400.woff2 .............................. ~ 522.62ms
  2026-05-13 15:27:43 /build/assets/HomeComponent-C8PBF_jU.js .............................................. ~ 4.72ms
  2026-05-13 15:27:43 /build/assets/swiper-vue-BQ4s_AkC.js ................................................. ~ 7.00ms
  2026-05-13 15:27:43 /build/assets/CategoryComponent-D5SBHTGY.js .......................................... ~ 6.43ms
  2026-05-13 15:27:43 /build/assets/itemDesignEnum-CKbsMq1M.js ............................................. ~ 9.18ms
  2026-05-13 15:27:43 /build/assets/ItemComponent-qQJ-sqs6.js ............................................. ~ 12.12ms
  2026-05-13 15:27:43 /build/assets/OfferComponent-BvkzWfOA.js ............................................ ~ 12.22ms
  2026-05-13 15:27:43 /api/frontend/item-category ........................................................ ~ 501.74ms
  2026-05-13 15:27:43 /api/frontend/language ............................................................. ~ 505.01ms
  2026-05-13 15:27:43 /api/frontend/language/show/1 ............................................................ ~ 1s
  2026-05-13 15:27:43 /storage/30/kahumbo-logo.-2.png .......................................................... ~ 1s
  2026-05-13 15:27:44 /storage/32/kahumbo-logo-white.png ................................................. ~ 509.80ms
  2026-05-13 15:27:43 /images/cart/empty-cart.gif .............................................................. ~ 1s
  2026-05-13 15:27:45 /api/frontend/item-category ........................................................ ~ 507.00ms
  2026-05-13 15:27:45 /api/frontend/slider ..................................................................... ~ 1s
  2026-05-13 15:27:45 /api/frontend/item/featured-items ........................................................ ~ 1s
  2026-05-13 15:27:45 /images/category/thumb.png ............................................................... ~ 1s
  2026-05-13 15:27:46 /api/frontend/offer ................................................................ ~ 517.72ms
  2026-05-13 15:27:46 /api/frontend/item/popular-items ................................................... ~ 506.66ms
  2026-05-13 15:27:46 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................. ~ 506.05ms
  2026-05-13 15:27:47 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 517.41ms
  2026-05-13 15:27:47 /storage/43/conversions/Strawberry-Juice-thumb.jpg ....................................... ~ 1s
  2026-05-13 15:27:47 /storage/103/conversions/chocolate-shakes-thumb.png ................................ ~ 516.81ms
  2026-05-13 15:27:48 /storage/104/conversions/coffee-thumb.png .......................................... ~ 509.54ms
  2026-05-13 15:27:48 /storage/44/conversions/hoptionb-img7-thumb.png .................................... ~ 509.34ms
  2026-05-13 15:27:48 /storage/105/conversions/fruit-shots-thumb.png ..................................... ~ 513.45ms
  2026-05-13 15:27:49 /storage/45/conversions/Unique-Mocktails-thumb.png ....................................... ~ 1s
  2026-05-13 15:27:49 /storage/103/conversions/chocolate-shakes-thumb.png ................................ ~ 513.49ms
  2026-05-13 15:27:49 /storage/43/conversions/Strawberry-Juice-thumb.jpg ................................. ~ 513.62ms
  2026-05-13 15:27:49 /storage/45/conversions/Unique-Mocktails-thumb.png ................................. ~ 513.86ms
  2026-05-13 15:27:50 /storage/104/conversions/coffee-thumb.png .......................................... ~ 513.76ms
  2026-05-13 15:27:50 /storage/48/conversions/Capture-thumb.JPG ................................................ ~ 1s
  2026-05-13 15:27:50 /storage/47/conversions/Please-provide-the-original-Pinterest-title-you-want-me-to-reformat_-thumb.jpg  ~ 511.59ms
  2026-05-13 15:27:51 /storage/42/conversions/Lemon-Ice-Tea-1-thumb.jpg .................................. ~ 514.95ms
  2026-05-13 15:27:51 /storage/44/conversions/hoptionb-img7-thumb.png .................................... ~ 517.09ms
  2026-05-13 15:27:51 /storage/105/conversions/fruit-shots-thumb.png ..................................... ~ 504.37ms
  2026-05-13 15:27:51 /images/category/thumb.png ............................................................... ~ 1s
  2026-05-13 15:27:52 /api/frontend/cookies .............................................................. ~ 510.05ms
  2026-05-13 15:27:52 /api/frontend/country-code/show/GBR ................................................ ~ 512.04ms
  2026-05-13 15:27:52 /storage/28/german.png ................................................................... ~ 1s
  2026-05-13 15:27:52 /storage/36/conversions/slider-03-cover.jpg ........................................ ~ 514.22ms
  2026-05-13 15:27:52 /storage/26/english.png .................................................................. ~ 1s
  2026-05-13 15:27:52 /storage/54/conversions/kit-kat-shake-cover.jpg .................................... ~ 514.30ms
  2026-05-13 15:27:53 /storage/100/conversions/strawberry-mojito-cover.png ............................... ~ 517.30ms
  2026-05-13 15:27:53 /storage/102/conversions/masala-tea-cover.png ...................................... ~ 517.24ms
  2026-05-13 15:27:53 /storage/97/conversions/nutella-milkshae-cover.png ................................. ~ 517.12ms
  2026-05-13 15:27:54 /storage/96/conversions/golden-mango-bliss-cover.png ..................................... ~ 1s
  2026-05-13 15:27:54 /storage/62/conversions/download-(2)-cover.jpg ..................................... ~ 517.25ms
  2026-05-13 15:27:54 /storage/98/conversions/strawverry-bliss-cover.png ................................. ~ 511.77ms
  2026-05-13 15:27:55 /storage/69/conversions/MANGO-FROOTI-RECIPE,-HOMEMADE-MANGO-FROOTI-RECIPE-WITH-STEP-BY-STEP-PHOTOS-,-HOW-TO-MANGO-FROOTI-AT-HOME-,-HOMEMADE-MANGO-SQUASH-cover.jpg  ~ 512.74ms
  2026-05-13 15:27:55 /storage/109/conversions/fruit-shots-cover.png ..................................... ~ 513.36ms
  2026-05-13 15:27:55 /storage/98/conversions/strawverry-bliss-thumb.png ................................. ~ 514.28ms
